DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60205271;Wolfsthal Bahnhof;Wien;90001;17.0060605;48.1355547
60205272;Wolfsthal Kirche;Wien;90001;17.0085489;48.1362501
60205273;Wolfsthal Am Friedhof;Wien;90001;17.0168044;48.1327549
60205274;Wolkersdorf Bahnhof;Wien;90001;16.512616;48.3784801
60205275;Wolkersdorf Bahnstraße;Wien;90001;16.5125171;48.3814991
60205276;Wolkersdorf Alleegasse;Wien;90001;16.5075225;48.3838617
60205278;Wolkersdorf Gymnasium;Wien;90001;16.5239796;48.3804073
60205279;Wolkersdorf Industriestraße;Wien;90001;16.5098491;48.3779013
60205280;Wolkersdorf Johann-Galler-Straße;Wien;90001;16.5102893;48.376511
60205281;Wolkersdorf Johannesgasse;Wien;90001;16.5111966;48.3844524
60205282;Wolkersdorf Wiener Straße;Wien;90001;16.5145384;48.3841839
60205283;Wolkersdorf Ziegelofengasse;Wien;90001;16.5033184;48.3834918
60205284;Wollmannsberg (NÖ) Ortsmitte;Wien;90001;16.2660104;48.4299166
60205285;Wulkaprodersdorf Obere Hauptstraße;Wien;90001;16.493401;47.7937469
60205286;Wulkaprodersdorf Bahnhof;Wien;90001;16.4908947;47.7893835
60205287;Zistersdorf Hauptstraße;Wien;90001;16.7634166;48.5454453
60205288;Wulkaprodersdorf Haltestelle;Wien;90001;16.4965002;47.7990754
60205289;Wulkaprodersdorf Untere Hauptstraße;Wien;90001;16.5070195;47.796547
60205290;Wulkaprodersdorf Rathausgasse;Wien;90001;16.4989975;47.7953763
60205291;Wulkaprodersdorf Wiener Straße;Wien;90001;16.5065433;47.7987737
60205292;Würmla Kirchenplatz;Wien;90001;15.8596485;48.2548619
60205293;Würnitz Hauptstraße;Wien;90001;16.4241139;48.4305008
60205294;Wolkersdorf Kirchengasse;Wien;90001;16.5208445;48.3842018
60205295;Zagersdorf Hauptstraße;Wien;90001;16.5159218;47.7649585
60205296;Zaina Neumühle;Wien;90001;16.084964;48.369768
60205297;Zaina Ort;Wien;90001;16.092932;48.3657277
60205298;Zaußenberg;Wien;90001;15.9806875;48.4312756
60205299;Zeiselmauer Florianiplatz;Wien;90001;16.1751009;48.3292909
60205300;Zeiselmauer Gebirgsweg;Wien;90001;16.1843446;48.3255341
60205301;Zeiselmauer Bahnhof;Wien;90001;16.1752177;48.3266092
60205302;Zwölfaxing Ortsmitte;Wien;90001;16.4627145;48.110681
60205303;Zellerndorf Bahnhof;Wien;90001;15.9677877;48.6958785
60205304;Ziersdorf Bahnhof;Wien;90001;15.9211472;48.5284219
60205305;Zillingdorf Bergwerk Hauptplatz;Wien;90001;16.3796653;47.8473754
60205307;Zillingtal Feldgasse;Wien;90001;16.4038479;47.8110822
60205308;Zissersdorf/Korneuburg Ortsmitte;Wien;90001;16.1415848;48.4017388
60205309;Zissersdorf/Korneuburg Ahragartensiedlung;Wien;90001;16.162291;48.3928637
60205311;Wolkersdorf Fa. Manner;Wien;90001;16.5134514;48.3761172
60205312;Zurndorf Bahnhof;Wien;90001;17.0236855;47.9681995
60205313;Zurndorf Deutsch-Jahrndorfer-Str.;Wien;90001;17.0092765;47.979145
60205314;Zurndorf Obere Hauptstr.;Wien;90001;17.0033117;47.9841238
60205315;Zurndorf Gemeindeamt;Wien;90001;17.0070487;47.9811293
60205316;Zwentendorf/Donau Sozialzentrum;Wien;90001;15.9054447;48.3475096
60205317;Zurndorf Untere Hauptstraße;Wien;90001;17.011666;47.9748693
60205318;Zwentendorf/Donau Hauptplatz;Wien;90001;15.9103225;48.3446199
60205319;Zwentendorf/Donau Schule;Wien;90001;15.9112478;48.3450617
60205320;Zwerndorf (Weiden) Ortsmitte;Wien;90001;16.8389829;48.3416763
60205321;Wolkersdorf Bertha-von-Suttner-Straße;Wien;90001;16.5117266;48.3700007
60205322;Zillingdorf Volksschule;Wien;90001;16.3273205;47.8534218
60205323;Zöbing (NÖ) Bahnhof;Wien;90001;15.6937028;48.4908931
60205324;Zöfing Ortsmitte;Wien;90001;16.0218034;48.2809331
60205325;Stockerau Belvederegasse;Wien;90001;16.2094705;48.3879065
60205326;Allerheiligenberg (Wien) Talgasse;Wien;90001;16.192672;48.2390394
60205328;IZ NÖ-Süd Straße 2/Straße 2a;Wien;90001;16.3156963;48.07348
60205329;IZ NÖ-Süd Straße 2d;Wien;90001;16.3167922;48.0717993
60205330;IZ NÖ-Süd Straße 1/Mitte;Wien;90001;16.3270869;48.0765111
60205331;Wolkersdorf Kaiser-Josef-Straße;Wien;90001;16.5186437;48.3853055
60205332;Wolkersdorf Klostergasse;Wien;90001;16.5153558;48.3872801
60205333;Wolkersdorf Kelsenstraße;Wien;90001;16.5034621;48.3685983
60205335;Wiener Neudorf Gartengasse;Wien;90001;16.3114293;48.0861253
60205336;Wiener Neudorf Brauhausstr.;Wien;90001;16.3097315;48.0854352
60205337;St. Corona am Schöpfl Seniorenzentrum;Wien;90001;15.9146793;48.0660846
60205338;Neuwald Abzw. Stenzengraben;Wien;90001;15.902579;48.0577695
60205339;Zwentendorf/Donau Nelkengasse;Wien;90001;15.8996056;48.3453005
60205340;Maria Enzersdorf Mitteräckerstraße;Wien;90001;16.2657948;48.0973997
60205341;Mödling Passauer Gasse;Wien;90001;16.2970922;48.0931699
60205342;Zissersdorf/Korneuburg Quellenstraße;Wien;90001;16.1397522;48.4009038
60205343;Traiskirchen Grüne Gasse;Wien;90001;16.321706;48.019689
60205344;Brunn am Gebirge Wällischhofstraße;Wien;90001;16.2801679;48.1039988
60205346;IZ NÖ-Süd B11/Straße 1;Wien;90001;16.3229906;48.0780535
60205347;Wiener Neudorf Linkegasse;Wien;90001;16.3187955;48.0844511
60205348;Wiener Neudorf Augasse;Wien;90001;16.320116;48.0814024
60205351;Langenzersdorf Paul-Gusel-Straße;Wien;90001;16.3574769;48.2993005
60205352;Langenzersdorf Spechtgasse;Wien;90001;16.3687058;48.2965276
60205353;Langenzersdorf Dirnelstraße;Wien;90001;16.3770692;48.2924875
60205354;Langenzersdorf Meisengasse;Wien;90001;16.3717242;48.2962646
60205356;Langenzersdorf Volksschule;Wien;90001;16.3600191;48.3063337
60205357;Langenzersdorf Mittelschule;Wien;90001;16.3555994;48.3081143
60205358;Langenzersdorf Sarobagasse;Wien;90001;16.3500658;48.3045889
60205359;Langenzersdorf Barwichgasse;Wien;90001;16.3531111;48.3020075
60205361;Langenzersdorf Chimanistraße;Wien;90001;16.3598305;48.3016848
60205362;Langenzersdorf Propst-Peitl-Straße;Wien;90001;16.375048;48.2948363
60205363;Langenzersdorf Friedhof;Wien;90001;16.3671338;48.3032564
60205364;Gainfarn Großauer Straße;Wien;90001;16.1905969;47.959634
60205365;Großau (Baden) Vöslauer Straße;Wien;90001;16.1704926;47.9570412
60205366;Großau (Baden) St. Veiter Straße;Wien;90001;16.1616082;47.9518492
60205367;Kottingbrunn Wr. Neustädter Straße 22;Wien;90001;16.224634;47.948889
60205368;Kottingbrunn Defreggergasse;Wien;90001;16.2216876;47.9427394
60205370;Wolkersdorf B7/Resselstraße;Wien;90001;16.5021236;48.369213
60205371;Traiskirchen Georg-Skrianz-Platz;Wien;90001;16.2872107;48.006258
60205372;Tribuswinkel Schlehengasse;Wien;90001;16.2625519;48.0001693
60205373;Hirtenberg Firma Hirtenberger;Wien;90001;16.1828085;47.9312566
60205374;Hirtenberg Bahngasse;Wien;90001;16.1768437;47.93104
60205375;Hirtenberg St. Veiter Straße;Wien;90001;16.1662615;47.933616
60205376;St. Veit/Triesting Hirtenberger Straße;Wien;90001;16.1599014;47.9371308
60205377;St. Veit/Triesting Hauptstr./Bahngasse;Wien;90001;16.1526431;47.9376483
60205378;St. Veit/Triesting Johannesgasse;Wien;90001;16.1433006;47.9390987
60205379;St. Veit/Triesting Buchbachgasse;Wien;90001;16.1356469;47.9420655
60205380;St. Veit/Triesting Siedlung Morgenrot;Wien;90001;16.1315865;47.9435398
60205381;Hernstein Schloss;Wien;90001;16.0997413;47.8971543
60205382;Pottenstein/Triesting Friedenssiedlung;Wien;90001;16.1028584;47.9555854
60205383;Pottenstein/Triesting Schulen;Wien;90001;16.0945131;47.9602897
60205384;Pottenstein/Triesting Hainfelder Str. 102;Wien;90001;16.0830775;47.9679289
60205385;Fahrafeld/Triesting Feuerwehr;Wien;90001;16.0686955;47.9783993
60205386;Fahrafeld/Triesting Hainfelder Straße 90;Wien;90001;16.0622007;47.9826987
60205387;Weissenbach/Triesting Abzw. Eberbach;Wien;90001;16.0266094;47.9908997
60205388;Altenmarkt an der Triesting Abzw. Hafnerberg;Wien;90001;16.0053463;48.0147496
60205389;Traiskirchen Kugelzipfgasse;Wien;90001;16.3159388;48.0203499
60205390;Furth/Triesting Schromenau;Wien;90001;15.9907397;47.967153
60205391;Furth/Triesting Lerchenfeld;Wien;90001;16.0074304;47.9723855
60205392;Thenneberg Bahnhofstraße;Wien;90001;15.979906;48.0169009
60205393;Thenneberg Friedhof;Wien;90001;15.9705635;48.0177181
60205394;Weissenbach/Triesting Neuhauser Straße;Wien;90001;16.0498129;47.9844665
60205395;Weissenbach/Triesting Prymhäuser;Wien;90001;16.0276245;47.9722352
60205398;St. Veit/Triesting Schönergasse;Wien;90001;16.1477293;47.9385089
60205399;Brunn am Gebirge Feldstraße;Wien;90001;16.2881719;48.1139138
60205401;Wilfleinsdorf Grabenweg;Wien;90001;16.7198483;48.0196829
60205402;Wilfleinsdorf Valentin-Karpf-Gasse;Wien;90001;16.7201537;48.0161558
60205403;Sommerein Heideweg;Wien;90001;16.6650421;47.9927093
60205404;Brunn am Gebirge Ludwig-van-Beethoven-Straße;Wien;90001;16.2612673;48.1053305
60205405;Hennersdorf bei Peter-Rosegger-Gasse;Wien;90001;16.3686699;48.1101112
60205406;Pillichsdorf Am Damm;Wien;90001;16.5338521;48.3642595
60205407;Hennersdorf bei Zehentnergasse;Wien;90001;16.3681489;48.1103991
60205408;Vösendorf Dr.-Adolf-Schärf-Hof;Wien;90001;16.3446849;48.1190175
60205409;Zwölfaxing Brunnengasse;Wien;90001;16.4605496;48.1069501
60205410;Zwölfaxing Stöcklstraße;Wien;90001;16.4605406;48.1129002
60205411;Tribuswinkel Tattendorfer Siedlung;Wien;90001;16.2756494;47.9909718
60205412;Tribuswinkel Volksschule;Wien;90001;16.2674747;48.0020567
60205413;Traiskirchen Stadtrandsiedlung;Wien;90001;16.3258113;48.0185233
60205414;Kottingbrunn Friedhof;Wien;90001;16.2226667;47.9460249
60205416;Leopoldsdorf (Wien) Süd;Wien;90001;16.3943258;48.0980057
60205417;Kottingbrunn Wagramer Hauptstraße;Wien;90001;16.2191094;47.9351929
60205418;Tribuswinkel Manfred-Hirschhofer-Gasse;Wien;90001;16.2862675;47.9877613
60205419;Oeynhausen Haberlgasse;Wien;90001;16.2939211;47.9847731
60205420;Oberwaltersdorf Abzw. Tattendorf;Wien;90001;16.323314;47.9745085
60205421;Pillichsdorf Hauptstraße;Wien;90001;16.5444702;48.3634299
60205422;Oberwaltersdorf Hauptstraße;Wien;90001;16.3228109;47.9754105
60205423;Tattendorf Grenzgasse;Wien;90001;16.2964454;47.9528841
60205424;Müllendorf Fabrikstraße;Wien;90001;16.4565431;47.8373428
60205425;Gänserndorf Schönkirchner Straße;Wien;90001;16.7160574;48.3414135
60205426;Obersdorf (NÖ) Antoniusgasse;Wien;90001;16.5219674;48.3720894
60205427;Obersdorf (NÖ) Kirche;Wien;90001;16.5231981;48.3704543
60205428;Wolkersdorf Volksschule;Wien;90001;16.5221381;48.3772091
60205429;Pillichsdorf Kirchengasse;Wien;90001;16.5411554;48.3631016
60205430;Pillichsdorf Wolkersdorfer Straße;Wien;90001;16.5284892;48.3664916
60205431;Steinbrunn Obere Hauptstraße;Wien;90001;16.4101811;47.8400923
60205432;Weigelsdorf B60/Boschansiedlung;Wien;90001;16.4006949;47.940537
60205434;Spannberg Hauptplatz;Wien;90001;16.7395843;48.4646136
60205435;Velm-Götzendorf Hauptstraße 66/73;Wien;90001;16.7792988;48.4691106
60205436;Velm-Götzendorf Feldstraße;Wien;90001;16.7961512;48.4693369
60205437;Velm-Götzendorf Vorstadt;Wien;90001;16.7986306;48.4683303
60205438;Matzen (Gänserndorf) Spannberger Straße;Wien;90001;16.6941745;48.4079827
60205440;Haschendorf (NÖ) Bachweg;Wien;90001;16.3467061;47.8885891
60205441;Neufeld an der Leitha Strandbad;Wien;90001;16.386771;47.8651389
60205442;Münchendorf Trumauer Straße;Wien;90001;16.3716254;48.0213713
60205443;Trumau Heidegasse;Wien;90001;16.3524104;47.992066
60205444;Trumau Scheibenackerstraße;Wien;90001;16.3489609;48.0007103
60205445;Mörbisch am See Ruster Straße;Wien;90001;16.669363;47.7562506
60205446;Mörbisch am See Hauptstraße;Wien;90001;16.666713;47.7525062
60205447;Oggau Sebastianstraße;Wien;90001;16.6665962;47.8345871
60205448;Rust am Neusiedler See Heidegasse;Wien;90001;16.6714561;47.8044155
60205449;Rust am Neusiedler See Mörbischer Str.;Wien;90001;16.6736569;47.7965651
60205450;Oslip Bahnstraße;Wien;90001;16.6229021;47.8265301
60205451;Trausdorf/Wulka Gutshof;Wien;90001;16.5424221;47.8199197
60205452;Trausdorf/Wulka Mühlweg;Wien;90001;16.5496894;47.8143821
60205453;St. Margarethen (Bgld) Hauptstraße;Wien;90001;16.6058341;47.808663
60205454;St. Margarethen (Bgld) Schmiedgasse;Wien;90001;16.6104245;47.8041259
60205456;St. Margarethen (Bgld) Abzw. Berg;Wien;90001;16.641623;47.8013081
60205457;Trausdorf/Wulka Bachgasse;Wien;90001;16.5608285;47.8181583
60205460;Pottendorf Neustiftgasse;Wien;90001;16.3978831;47.9135881
60205461;Hautzendorf (NÖ) Kaiser-Franz-Josef-Pl.;Wien;90001;16.4916583;48.4458886
60205463;Neubau/Ladendorf Neusiedler Weg;Wien;90001;16.515805;48.4976261
60205464;Oberkreuzstetten Hippleser Weg;Wien;90001;16.4557885;48.484457
60205465;Niederkreuzstetten Lüßweg;Wien;90001;16.4692902;48.4808724
60205466;Spannberg Sportplatz;Wien;90001;16.729631;48.4601281
60205467;Schleinbach Bahnstraße 77/90;Wien;90001;16.4886579;48.4196752
60205468;Niederkreuzstetten Volksschule;Wien;90001;16.4677271;48.4822003
60205469;Schleinbach Kirche;Wien;90001;16.4710958;48.4178747
60205470;Riedenthal Hausgartenweg;Wien;90001;16.5108732;48.4119004
60205471;Traunfeld (NÖ) Kindergartenstraße;Wien;90001;16.5177723;48.4425099
60205472;Unterolberndorf Berggasse;Wien;90001;16.4662898;48.4420272
60205473;Unterolberndorf Schulstraße;Wien;90001;16.4739794;48.4360676
60205474;Unterolberndorf Mühlengrund;Wien;90001;16.4697573;48.4400487
60205475;Wolfpassing/Mistelbach Obere Kellergasse;Wien;90001;16.5269621;48.4559996
60205476;Wolfpassing/Mistelbach Volksschule;Wien;90001;16.527016;48.4459244
60205477;Ulrichskirchen Schleinbacher Str. 39/49;Wien;90001;16.4909216;48.4051083
60205478;Wolkersdorf Roseneck;Wien;90001;16.5103612;48.3886522
60205480;Baden bei Weilburgplatz;Wien;90001;16.211321;48.0049898
60205481;Baden bei Jägerhausgasse;Wien;90001;16.2142046;48.0030965
60205482;Baden bei Albrechtsgasse;Wien;90001;16.2157677;48.0014075
60205483;Baden bei Friedrichstraße;Wien;90001;16.217169;48.0023211
60205484;Baden bei Schimmergasse;Wien;90001;16.223583;48.0009327
60205485;Baden bei Pötschnergasse;Wien;90001;16.2274907;48.0001813
60205486;Baden bei Roseggerstraße;Wien;90001;16.2359348;47.9989551
60205487;Baden bei Gallstraße;Wien;90001;16.2319104;47.9993278
60205488;Baden bei Gartengasse;Wien;90001;16.2368691;48.0024173
60205489;Rust am Neusiedler See Eisenstädter Str.;Wien;90001;16.6680335;47.7997875
60205490;Baden bei Kurpark;Wien;90001;16.2335723;48.009906
60205491;Baden bei Pfarrplatz;Wien;90001;16.2362223;48.0101163
60205492;Edelstal Siedlung;Wien;90001;16.9852735;48.1018212
60205493;Schwechat Rotes Kreuz;Wien;90001;16.4852533;48.1398589
60205494;Schwechat Am Concorde-Business-Park;Wien;90001;16.4926464;48.1377248
60205495;Baden bei Rohrgasse;Wien;90001;16.2413966;47.9977829
60205496;Baden bei Rohrfeldgasse;Wien;90001;16.2455648;47.9977649
60205497;Baden bei Franz-Gehrer-Straße;Wien;90001;16.2484035;47.9988228
60205498;Baden bei Braitnerstraße;Wien;90001;16.2451965;48.0003556
60205499;Baden bei Dammgasse;Wien;90001;16.2425285;48.00166
60205500;Baden bei Fabriksgasse;Wien;90001;16.2447473;48.0061738
60205501;Unterolberndorf Volksschule;Wien;90001;16.4744735;48.4341246
60205502;Baden bei Germergasse;Wien;90001;16.249194;48.0140766
60205503;Baden bei Flamminggasse;Wien;90001;16.2432741;48.0121656
60205504;Baden bei Adolfine-Malcher-Gasse;Wien;90001;16.2405971;48.0107474
60205505;Baden bei Mozartstraße;Wien;90001;16.2257839;48.0095755
60205506;Baden bei Bergsteiggasse;Wien;90001;16.2199808;48.0096055
60205507;Klosterneuburg Happyland;Wien;90001;16.3308598;48.3105281
60205513;Klosterneuburg Tauchnergasse;Wien;90001;16.3276888;48.302378
60205515;Klosterneuburg Kollersteig;Wien;90001;16.3315246;48.292858
60205516;Klosterneuburg Grabmandlgasse;Wien;90001;16.3325307;48.2909873
60205517;Klosterneuburg Wolfsgraben;Wien;90001;16.3299435;48.2901146
60205518;Klosterneuburg Sachsengasse;Wien;90001;16.3300783;48.2928759
60205519;Klosterneuburg Berchtesgadnerhofgasse;Wien;90001;16.3288386;48.297932
60205520;Klosterneuburg Ottogasse;Wien;90001;16.327042;48.3006988
60205521;Klosterneuburg Göppingerplatz;Wien;90001;16.324365;48.3024915
60205522;Klosterneuburg Hermannschule;Wien;90001;16.3230445;48.3034118
60205523;Klosterneuburg Krankenhaus;Wien;90001;16.3245626;48.3075944
60205525;Klosterneuburg Kardinal-Piffl-Platz;Wien;90001;16.3216341;48.3042125
60205526;Klosterneuburg Wisentgasse;Wien;90001;16.3193344;48.3024676
60205527;Klosterneuburg Martinsfriedhof;Wien;90001;16.309426;48.3193698
60205528;Klosterneuburg Raphael-Donner-Gasse;Wien;90001;16.3228199;48.3025513
60205529;Klosterneuburg Jahngasse;Wien;90001;16.3241225;48.300896
60205530;Klosterneuburg Sudetendeutscher Platz;Wien;90001;16.3240147;48.299665
60205531;Klosterneuburg Nikolaihofgasse;Wien;90001;16.3260628;48.2986013
60205532;Zurndorf Mühlgasse;Wien;90001;17.0120703;47.9801913
60205533;Zurndorf Neue Mittelschule;Wien;90001;17.0091777;47.9842861
60205534;Steinabrückl Badener Straße;Wien;90001;16.221445;47.8764013
60205535;Hölles Wiesenweg;Wien;90001;16.2018438;47.8989973
60205536;Spannberg Neugasse;Wien;90001;16.746133;48.4642383
60205538;Furth/Triesting Maierhof;Wien;90001;15.9984293;47.970485
60205539;Grub im Wienerwald Ameisbühel;Wien;90001;16.1029303;48.0909858
60205540;Siedlung Maria Theresia Wr. Neustädter Straße;Wien;90001;16.2492569;47.8731536
60205542;Sollenau Feldgasse;Wien;90001;16.2536047;47.8936549
60205543;Schönau/Triesting Ortsmitte;Wien;90001;16.2544312;47.9344225
60205544;Sollenau Großmittelstraße;Wien;90001;16.2519608;47.8879204
60205545;Günselsdorf Hans-Czettel-Straße;Wien;90001;16.2537035;47.9431547
60205546;Heiligenkreuz im Wienerwald Volksschule;Wien;90001;16.1306433;48.0569529
60205547;Langenzersdorf Uferstraße;Wien;90001;16.3471822;48.3043021
60205548;Langenzersdorf An den Mühlen Süd;Wien;90001;16.3455383;48.3078633
60205549;Langenzersdorf An den Mühlen Nord;Wien;90001;16.3462569;48.313808
60205550;Langenzersdorf Fichtengasse;Wien;90001;16.3516468;48.3153195
60205551;Mannersdorf/Leithage Volksschule;Wien;90001;16.6001029;47.9722171
60205552;Korneuburg Laaer Straße/EKZ;Wien;90001;16.3396543;48.34982
60205553;Klosterneuburg Strandbad;Wien;90001;16.3363485;48.3063875
60205554;Leopoldsdorf im Marchfelde Getreidegasse;Wien;90001;16.6966628;48.2299564
60205555;Unterparschenbrunn Ort;Wien;90001;16.1071973;48.4565299
60205556;Oberolberndorf Am Anger;Wien;90001;16.1632971;48.4108569
60205557;Grub an der March Hauptstraße;Wien;90001;16.8402765;48.4180297
60205558;Stillfried Bahngasse;Wien;90001;16.8443548;48.4111967
60205559;Angern (March) Johann-Strauß-Gasse;Wien;90001;16.8332516;48.3864509
60205560;Weikendorf Volksschule;Wien;90001;16.7639466;48.343975
60205561;Weikendorf Friedhof;Wien;90001;16.7725794;48.3438377
60205562;Kaumberg/Triesting Marktplatz;Wien;90001;15.8979886;48.0241411
60205563;Kaumberg/Triesting Renzenhof;Wien;90001;15.9307592;48.0259736
60205564;Hernstein Friedhof;Wien;90001;16.1125602;47.8981601
60205565;Berndorf (Baden) Friedhof;Wien;90001;16.1267446;47.9529021
60205566;Berndorf (Baden) Margaretenplatz;Wien;90001;16.1017804;47.9421918
60205567;Enzesfeld Hohenluckengasse;Wien;90001;16.1825659;47.9130041
60205569;Ödlitz Obere Ödlitzer Straße;Wien;90001;16.1410099;47.9471682
60205570;Ödlitz Kirche;Wien;90001;16.1342456;47.9500804
60205572;Leobersdorf Marktplatz;Wien;90001;16.2159653;47.9255504
60205573;Leobersdorf Raiffeisengasse;Wien;90001;16.2208881;47.9236662
60205574;Leobersdorf Friedhofstraße;Wien;90001;16.2163606;47.9229017
60205575;Gablitz Lessinggasse;Wien;90001;16.1370842;48.2198543
60205576;Gablitz Bertha-von-Suttner-Gasse;Wien;90001;16.1369315;48.2225176
60205580;Bockfließ Hauptstraße 94/101;Wien;90001;16.6085381;48.3598845
60205581;Kottingbrunn Eschengasse;Wien;90001;16.2354228;47.9641215
60205582;Kottingbrunn Franz-Gruber-Gasse;Wien;90001;16.2342011;47.9606507
60205583;Kottingbrunn Kieferngasse;Wien;90001;16.234794;47.9626478
60205584;Kottingbrunn Goethegasse;Wien;90001;16.2287304;47.9610417
60205585;Kottingbrunn Emmerich-Kálmán-Gasse;Wien;90001;16.2322428;47.9568668
60205586;Kottingbrunn Brunngasse;Wien;90001;16.2321979;47.9548574
60205587;Kottingbrunn Wasserschloss;Wien;90001;16.2287573;47.9516748
60205588;Kottingbrunn Karl-Lange-Gasse;Wien;90001;16.2311648;47.9470117
60205589;Kottingbrunn Josef-Pürrer-Straße;Wien;90001;16.2322967;47.9438045
60205590;Kottingbrunn Hügelgasse;Wien;90001;16.2203311;47.938208
60205591;Gänserndorf Süd Forstgasse;Wien;90001;16.6666231;48.3060708
60205592;Kottingbrunn Volksschule;Wien;90001;16.2257929;47.9450983
60205593;Wiesen bei Stockerau Ort;Wien;90001;16.2588958;48.4033252
60205594;Manhartsbrunn Pfösinger Straße;Wien;90001;16.4291445;48.3900064
60205596;Mödling Templergasse;Wien;90001;16.3043685;48.0883096
60205597;IZ NÖ-Süd Straße 10/Straße 9;Wien;90001;16.3299795;48.0668109
60205598;IZ NÖ-Süd Straße 7/Güterbahnhof;Wien;90001;16.3307071;48.0679515
60205599;Mödling Josef-Hyrtl-Platz;Wien;90001;16.300362;48.0866894
60205600;Gänserndorf Sportgasse;Wien;90001;16.7206209;48.3447154
60205601;Maria Enzersdorf In den Schnablern;Wien;90001;16.296104;48.0988816
60205602;Mödling Gretl-Sätz-Steig;Wien;90001;16.2885941;48.0828728
